Registro,IdSub
1023509420022,1056
1023509440031,19
1023509440031,16
1023509470021,975
1023509490039,16
1023509510021,821
1023509510031,821
1023509510056,821
1023509510064,821
1023509530014,484
1023509610077,571
1023509610093,571
1023509610107,571
1023509610141,571
1023509610204,571
1023509610212,571
1023509610255,571
1023509620031,29
1023509620064,29
1023509620072,29
1023509620099,29
1023509620161,29
1023509620171,29
1023509640138,404
1023509640146,404
1023509650044,460
1023509660015,1055
1023509670037,328
1023509670045,328
1023509670126,328
1023509670207,328
1023509670215,328
1023509750022,19
1023509750022,994
1023509760036,408
1023509830069,350
1023509850035,1057
1023509880041,50
1023509890053,348
1023509890061,348
1023509890071,348
1023509890088,348
1023509890096,348
1023509890126,348
1023509900016,1058
1023509910038,357
1023509940026,1059
1023509940042,1059
1023509980036,391
1023509990031,347
1023509990058,347
1023510010010,305
1023510040025,536
1023510060034,353
1023510060093,353
1023510060141,353
1023510060239,353
1023510060247,353
1023510060255,353
1023510090030,1056
1023510100028,694
1023510100044,694
1023510120096,361
1023510120215,361
1023510120266,361
1023510120339,361
1023510140070,464
1023510160012,1003
1023510170026,370
1023510170042,370
1023510170182,370
1023510170271,370
1023510190027,101
1023510190108,101
1023510190175,101
1023510230029,420
1023510230037,420
1023510240032,104
1023510240091,104
1023510240148,104
1023510240156,104
1023510240199,104
1023510270063,1060
1023510300116,98
1023510300124,98
1023510320011,733
1023510370017,1061
1023510390042,67
1023510390050,67
1023510420030,1062
1023510420057,1062
1023510430060,405
1023510450010,44
1023510450010,72
1023510450029,44
1023510450029,72
1023510470046,371
1023510480076,413
1023510480076,414
1023510500018,74
1023510530049,311
1023510540028,374
1023510540109,374
1023510540117,374
1023510550023,361
1023510550023,10
1023510550066,361
1023510550066,10
1023510550104,361
1023510550104,10
1023510550147,361
1023510550147,10
1023510550181,361
1023510550181,10
1023510590025,1063
1023510590025,1064
1023510590025,1065
1023510590025,1066
1023510630043,95
1023510630051,95
1023510630116,95
1023510630221,95
1023510650028,396
1023510650036,396
1023510650044,396
1023510670010,4
1023510670010,999
1023510670037,4
1023510670037,999
1023510670053,4
1023510670053,999
1023510670071,4
1023510670071,999
1023510670096,4
1023510670096,999
1023510670101,4
1023510670101,999
1023510700033,1067
1023510700051,1067
1023510730021,58
1023510730048,58
1023510730099,58
1023510730110,58
1023510730161,58
1023510730188,58
1023510730234,58
1023510730250,58
1023510730269,58
1023510740051,1068
1023510740124,1068
1023510750022,47
1023510810033,390
1023510810076,390
1023510810092,1069
1023510810106,1069
1023510810114,1069
1023510810149,1069
1023510810157,1069
1023510810165,1069
1023510820012,1070
1023510820012,999
1023510830093,373
1023510830174,373
1023510870060,1071
1023510870109,1071
1023510870117,1071
1023510870125,1071
1023510880023,103
1023510880031,103
1023510880082,103
1023510890029,106
1023510890071,106
1023510950031,1072
1023510950080,1072
1023510960027,1073
1023510960027,137
1023510960027,1024
1023510960035,1073
1023510960035,137
1023510960035,1024
1023510960051,300
1023510960051,1069
1023510960051,1024
1023510960061,300
1023510960061,1069
1023510960061,1024
1023510960078,1073
1023510960078,137
1023510960078,1024
1023510970022,10
1023510970022,106
1023510970073,10
1023510970073,106
1023511020011,1074
1023511020028,1074
1023511020036,1074
1023511020044,1074
1023511020052,1074
1023511020079,1074
1023511020095,1074
1023511030015,45
1023511030015,65
1023511040096,40
1023511040101,40
1023511040118,40
1023511040126,40
1023511070076,788
1023511070076,4
1023511070076,789
1023511070092,788
1023511070092,4
1023511070092,789
1023511090018,44
1023511090018,72
1023511090026,44
1023511090026,72
1023511090042,44
1023511090042,72
1023511090050,44
1023511090050,72
1023511090069,44
1023511090069,72
1023511100013,44
1023511100013,72
1023511100021,44
1023511100021,72
1023511100031,44
1023511100031,72
1023511100048,44
1023511100048,72
1023511100056,44
1023511100056,72
1023511100064,44
1023511100064,72
1023511120022,454
1023511130036,240
1023511140023,1043
1023511140041,1043
1023511140058,1043
1023511140066,1043
1023511150037,347
1023511150053,347
1023511160024,454
1023511170011,348
1023511170021,348
1023511170038,348
1023511170054,348
1023511170062,348
1023511170070,348
1023511170089,348
1023511170097,348
1023511170100,348
1023511170119,348
1023511170127,348
1023511190020,358
1023511190047,358
1023511190081,358
1023511190101,358
1023511190144,358
1023511190160,358
1023511190209,358
1023511200093,444
1023511210013,309
1023511220086,358
1023511220140,358
1023511240028,329
1023511240044,329
1023511250041,371
1023511260010,1075
1023511260010,323
1023511260029,323
1023511260029,1076
1023511260037,1075
1023511260037,323
1023511260045,1075
1023511260045,323
1023511260088,1075
1023511260088,323
1023511280011,12
1023511280021,12
1023511290025,391
1023511300012,8
1023511300012,62
1023511300020,8
1023511300020,62
1023511300039,8
1023511300039,62
1023511300047,8
1023511300047,62
1023511300081,8
1023511300081,62
1023511300098,8
1023511300098,62
1023511300101,8
1023511300101,62
1023511300111,8
1023511300111,62
1023511300152,8
1023511300152,62
1023511300160,8
1023511300160,62
1023511300179,8
1023511300179,62
1023511300187,8
1023511300187,62
1023511310042,520
1023511310141,520
1023511320031,21
1023511320056,21
1023511330035,107
1023511330094,107
1023511330159,107
1023511340049,367
1023511340073,367
1023511340081,367
1023511340091,367
1023511350036,25
1023511350109,25
1023511350176,25
1023511360041,348
1023511370037,1077
1023511380059,762
1023511380105,762
1023511390046,9
1023511390046,21
1023511390127,9
1023511390127,21
1023511390208,9
1023511390208,21
1023511410047,978
1023511420042,978
1023511420085,978
1023511430048,136
1023511430048,299
1023511430080,136
1023511430080,299
1023511440027,136
1023511440027,299
1023511450014,136
1023511450014,137
1023511450022,136
1023511450022,137
1023511450057,136
1023511450057,137
1023511460028,136
1023511460028,137
1023511460036,136
1023511460036,137
1023511480061,245
1023511490016,40
1023511490024,40
1023511490032,40
1023511490067,40
1023511490075,40
1023511490083,40
1023511510033,62
1023511510033,363
1023511510114,62
1023511510114,363
1023511510191,62
1023511510191,363
1023511550027,44
1023511550027,72
1023511560014,303
1023511560111,303
1023511560170,303
1023511570052,516
1023511570133,516
1023511570214,516
1023511600032,104
1023511600091,104
1023511620025,19
1023511620025,994
1023511630071,367
1023511630081,367
1023511660027,532
1023511660051,532
1023511670022,323
1023511670022,1076
1023511670030,1075
1023511670030,323
1023511680011,1037
1023511710032,29
1023511710067,29
1023511710075,29
1023511710091,29
1023511710164,29
1023511710172,29
1023511720038,529
1023511780030,423
1023511780030,252
1023511780030,424
1023511780030,425
1023511790036,423
1023511790036,252
1023511790036,424
1023511790036,425
1023511800015,277
1023511800023,277
1023511820024,390
1023511820032,390
1023511820067,390
1023511820075,390
1023511820091,1069
1023511820105,1069
1023511820113,1069
1023511820148,1069
1023511820156,1069
1023511820164,1069
1023511850012,994
1023511860026,47
1023511880116,387
1023511880256,387
1023511890049,127
1023511890049,341
1023511890065,127
1023511890065,341
1023511890091,127
1023511890091,341
1023511910066,322
1023511940038,137
1023511950017,1030
1023511960012,346
1023511960020,346
1023511970050,821
1023511970069,821
1023511980102,768
1023511980110,768
1023511990086,387
1023511990116,387
1023511990124,387
1023511990221,387
1023511990256,387
1023511990264,387
1023512000012,807
1023512000020,1078
1023512000039,1078
1023512010018,127
1023512010026,127
1023512010042,127
1023512020021,346
1023512030027,59
1023512040014,277
1023512040022,277
1023512050011,379
1023512050036,379
1023512060015,31
1023512060031,31
1023512060139,31
1023512070029,1022
1023512090038,1062
1023512090054,1062
1023512100025,811
1023512100025,435
1023512120077,278
1023512130013,1079
1023512130021,1079
1023512130031,1079
1023512130048,1079
1023512130056,1079
1023512130064,1079
1023512130072,1079
1023512140019,948
1023512140027,948
1023512140035,948
1023512140043,948
1023512140051,948
1023512140061,948
1023512160011,93
1023512160060,93
1023512170015,1080
1023512170023,1080
1023512170031,1080
1023512170041,1080
1023512180029,1076
1023512190016,948
1023512190024,948
1023512190032,948
1023512190040,948
1023512190059,948
1023512190067,948
1023512210017,130
1023512210033,130
1023512220012,523
1023512220055,523
1023512220098,523
1023512230018,376
1023512240031,422
1023512240048,422
1023512250019,330
1023512280031,10
1023512280031,1068
1023512280104,10
1023512280104,1068
1023512300032,245
1023512340069,93
1023512350013,285
1023512350013,44
1023512350021,285
1023512350021,44
1023512370014,1081
1023512370022,1081
1023512370030,1081
1023512370049,1081
1023512370057,1081
1023512380036,390
1023512380079,390
1023512380095,1069
1023512380109,1069
1023512380117,1069
1023512380141,1069
1023512380151,1069
1023512380168,1069
1023512390015,459
1023512390023,459
1023512390041,459
1023512390074,459
1023512390082,459
1023512390104,459
1023512400029,713
1023512400037,713
1023512400045,713
1023512410024,448
1023512410091,448
1023512420011,1082
1023512420021,1082
1023512420038,1082
1023512420046,1082
1023512430017,459
1023512430025,459
1023512430041,459
1023512430076,459
1023512430084,459
1023512430106,459
1023512440012,603
1023512440012,30
1023512460013,116
1023512460021,116
1023512460031,116
1023512470078,683
1023512470078,30
1023512470078,322
1023512480030,408
1023512480057,408
1023512480081,408
1023512480091,408
1023512490011,603
1023512490011,30
1023512530011,1083
1023512540017,298
1023512540025,298
1023512540033,298
1023512540041,298
1023512540051,298
1023512550081,9
1023512550136,9
1023512550187,9
1023512560018,569
1023512560026,569
1023512560034,569
1023512560042,569
1023512570013,632
1023512570013,259
1023512570013,312
1023512570013,317
1023512580027,1084
1023512580043,1084
1023512580116,1084
1023512580132,1084
1023512590014,116
1023512590022,116
1023512590030,116
1023512600028,618
1023512600036,618
1023512600079,618
1023512600087,618
1023512620010,431
1023512620029,431
1023512620037,431
1023512620045,431
1023512630016,63
1023512630024,63
1023512630032,63
1023512630040,63
1023512630059,63
1023512630067,63
1023512630075,63
1023512630083,63
1023512640011,103
1023512640021,103
1023512640038,103
1023512640089,103
1023512650017,433
1023512650025,433
1023512650033,433
1023512650041,433
1023512650068,433
1023512650076,433
1023512650084,433
1023512650092,433
1023512650114,433
1023512650122,433
1023512650130,433
1023512650149,433
1023512650165,433
1023512650173,433
1023512650181,433
1023512650191,433
1023512660012,275
1023512660012,309
1023512660020,275
1023512660020,309
1023512660039,275
1023512660039,309
1023512670026,408
1023512670034,408
1023512680013,1085
1023512680021,1085
1023512680031,1085
1023512680072,1085
1023512680080,1085
1023512680099,1085
1023512690019,770
1023512690027,770
1023512690035,770
1023512690043,770
1023512700014,448
1023512700022,448
1023512700030,448
1023512700049,448
1023512700081,448
1023512700091,448
1023512700103,448
1023512700111,448
1023512710011,127
1023512710011,1052
1023512710028,127
1023512710028,1052
1023512710036,127
1023512710036,1052
1023512710044,127
1023512710044,1052
1023512710052,127
1023512710052,1052
1023512710060,127
1023512710060,1052
1023512720015,1086
1023512720023,1086
1023512720031,1086
1023512720041,1086
1023512720058,1086
1023512720066,1086
1023512720074,1086
1023512730010,312
1023512730010,128
1023512730010,310
1023512730029,312
1023512730029,128
1023512730029,310
1023512740016,324
1023512740016,62
1023512740032,324
1023512740032,62
1023512740040,324
1023512740040,62
1023512740059,324
1023512740059,62
1023512740067,324
1023512740067,62
1023512740091,324
1023512740091,62
1023512740105,324
1023512740105,62
1023512740113,324
1023512740113,62
1023512740121,324
1023512740121,62
1023512740131,324
1023512740131,62
1023512750011,746
1023512750021,746
1023512750038,746
1023512760017,1087
1023512760025,1087
1023512760033,1087
1023512760041,1087
1023512760051,1087
1023512760068,1087
1023512760076,1087
1023512760084,1087
1023512770012,320
1023512770020,320
1023512770039,320
1023512770047,320
1023512770055,320
1023512770063,320
1023512770071,320
1023512770081,320
1023512770098,320
1023512770101,320
1023512770111,320
1023512770136,320
1023512770144,320
1023512770152,320
1023512770160,320
1023512770179,320
1023512770187,320
1023512780018,1086
1023512780026,1086
1023512780034,1086
1023512780042,1086
1023512780050,1086
1023512780069,1086
1023512780077,1086
1023512790013,1088
1023512790021,1088
1023512790031,1088
1023512790048,1088
1023512790056,1088
1023512790099,1088
1023512790102,1088
1023512790110,1088
1023512790129,1088
1023512790137,1088
1023512800019,298
1023512800027,298
1023512800035,298
1023512800043,298
1023512800051,298
1023512810014,455
1023512810022,455
1023512810030,455
1023512830015,433
1023512830023,433
1023512830031,433
1023512830041,433
1023512830066,433
1023512830074,433
1023512830082,433
1023512830090,433
1023512830112,433
1023512830120,433
1023512830139,433
1023512830147,433
1023512830317,433
1023512830325,433
1023512830333,433
1023512830341,433
1023512840010,331
1023512840010,2
1023512850024,1089
1023512860011,172
1023512860021,172
1023512860038,172
1023512860046,172
1023512860054,172
1023512860062,172
1023512860070,172
1023512860089,172
1023512860097,172
1023512860100,172
1023512860119,172
1023512860127,172
1023512870017,1090
1023512870025,1090
1023512870033,1090
1023512880012,1091
1023512880020,1091
1023512880039,1091
1023512880047,1091
1023512880055,1091
1023512890018,778
1023512890026,778
1023512890034,778
1023512890042,778
1023512890050,778
1023512890069,778
1023512890077,778
1023512900013,359
1023512900021,359
1023512900031,359
1023512910019,1092
1023512910027,1092
1023512910035,1092
1023512910043,1092
1023512910061,1092
1023512910078,1092
1023512910086,1092
1023512910094,1092
1023512920014,388
1023512920022,388
1023512920030,388
1023512920049,388
1023512930011,382
1023512930028,382
1023512930036,382
1023512930044,382
1023512930052,382
1023512930060,382
1023512930079,382
1023512930087,382
1023512930125,382
1023512930133,382
1023512930141,382
1023512930151,382
1023512930168,382
1023512930176,382
1023512930184,382
1023512930192,382
1023512940015,134
1023512940023,134
1023512950010,967
1023512950029,967
1023512960016,778
1023512960024,778
1023512960032,778
1023512960040,778
1023512960059,778
1023512960067,778
1023512960075,778
1023512970011,127
1023512970011,399
1023512980017,139
1023512980025,139
1023512980033,139
1023512980041,139
1023512980051,139
1023512990012,34
1023512990020,34
1023512990039,34
1023513000016,416
1023513000024,416
1023513000032,416
1023513000040,416
1023513030012,128
1023513040018,1093
1023513040026,1093
1023513040034,1093
1023513040042,1093
1023513050013,359
1023513050021,359
1023513050031,359
1023513060019,600
1023513060027,600
1023513060035,600
1023513060051,600
1023513060061,600
1023513060078,600
1023513060094,600
1023513060108,600
1023513060116,600
1023513060132,600
1023513060140,600
1023513060159,600
1023513070014,458
1023513080011,107
1023513080028,107
1023513080036,107
1023513080044,107
1023513080079,107
1023513080087,107
1023513080095,107
1023513080109,107
1023513080133,107
1023513080141,107
1023513080151,107
1023513080168,107
1023513090015,409
1023513090023,409
1023513100010,416
1023513100029,416
1023513100037,416
1023513100045,416
1023513110016,26
1023513110024,26
1023513110032,26
1023513110040,26
1023513110059,26
1023513110083,26
1023513110091,26
1023513110105,26
1023513110131,26
1023513110148,26
1023513110156,26
1023513120011,1094
1023513120021,1094
1023513120038,1094
1023513120046,1094
1023513130017,552
1023513130025,552
1023513130033,552
1023513130041,552
1023513130076,552
1023513130084,552
1023513130092,552
1023513130114,552
1023513130157,552
1023513130165,552
1023513140012,1095
1023513150018,1024
1023513150026,1024
1023513150034,1024
1023513150042,1024
1023513160013,1024
1023513160021,1024
1023513160031,1024
1023513160048,1024
1023513170019,353
1023513170027,353
1023513170035,353
1023513170043,353
1023513170051,353
1023513170061,353
1023513170086,353
1023513170094,353
1023513170108,353
1023513170116,353
1023513170132,353
1023513170140,353
1023513170159,353
1023513170167,353
1023513170183,353
1023513170221,353
1023513170231,353
1023513170248,353
1023513190011,127
1023513190011,399
1023513190028,127
1023513190028,399
1023513210010,131
1023513210010,127
1023513210010,132
1023513210029,131
1023513210029,127
1023513210029,132
1023513210037,131
1023513210037,127
1023513210037,132
1023513210045,131
1023513210045,127
1023513210045,132
1023513210053,131
1023513210053,127
1023513210053,132
1023513220016,395
1023513220024,395
1023513220032,395
1023513220040,395
1023513220059,395
1023513220067,395
1023513230011,569
1023513230021,569
1023513230038,569
1023513230046,569
1023513240017,97
1023513240025,97
1023513240033,97
1023513240041,97
1023513240076,97
1023513240084,97
1023513240092,97
1023513240106,97
1023513240130,97
1023513240149,97
1023513240157,97
1023513240165,97
1023513240191,97
1023513240203,97
1023513240211,97
1023513240221,97
1023513250012,1096
1023513260018,625
1023513260018,465
1023513270013,409
1023513270021,409
1023513300011,393
1023513300028,393
1023513300036,393
1023513300044,393
1023513300052,393
1023513300087,393
1023513300095,393
1023513300109,393
1023513300117,393
1023513300125,393
1023513300151,393
1023513300168,393
1023513300176,393
1023513300184,393
1023513310015,1097
1023513310023,1097
1023513310031,1097
1023513310041,1097
1023513310058,1097
1023513310066,1097
1023513310074,1097
1023513310082,1097
1023513310090,1097
1023513320010,421
1023513320029,421
1023513320037,421
1023513330016,10
1023513330016,363
1023513330024,10
1023513330024,363
1023513330032,10
1023513330032,363
1023513330040,10
1023513330040,363
1023513330091,10
1023513330091,363
1023513330105,10
1023513330105,363
1023513330113,10
1023513330113,363
1023513330121,10
1023513330121,363
1023513330164,10
1023513330164,363
1023513330172,10
1023513330172,363
1023513330180,10
1023513330180,363
1023513330199,10
1023513330199,363
1023513350017,363
1023513350025,363
1023513350033,363
1023513350041,363
1023513350051,363
1023513350084,363
1023513350092,363
1023513350106,363
1023513350114,363
1023513350122,363
1023513360012,34
1023513360020,34
1023513360039,34
1023513370018,1098
1023513370018,967
1023513370018,399
1023513370026,1098
1023513370026,967
1023513370026,399
1023513370034,1098
1023513370034,967
1023513370034,399
1023513370042,1098
1023513370042,967
1023513370042,399
1023513380013,322
1023513380021,322
1023513380031,322
1023513390019,322
1023513390027,322
1023513390035,322
1023513390043,322
1023513390051,322
1023513390061,322
1023513400014,120
1023513400014,427
1023513400014,125
1023513400014,123
1023513400014,876
1023513410011,120
1023513410011,121
1023513410011,869
1023513410011,123
1023513410011,428
1023513410011,1099
1023513420023,172
1023513420066,172
1023513420104,172
1023513420112,172
1023513440016,365
1023513440016,366
1023513440024,365
1023513440024,366
1023513440032,365
1023513440032,366
1023513440075,365
1023513440075,366
1023513440083,365
1023513440083,366
1023513440091,365
1023513440091,366
1023513440105,365
1023513440105,366
1023513450011,421
1023513450021,421
1023513450038,421
1023513450046,421
1023513450054,421
1023513450062,421
1023513450097,421
1023513450100,421
1023513450119,421
1023513450127,421
1023513450135,421
1023513450143,421
1023513470012,368
1023513470020,368
1023513470039,368
1023513470047,368
1023513470055,368
1023513470063,368
1023513470071,368
1023513470081,368
1023513480018,363
1023513480026,363
1023513480034,363
1023513480042,363
1023513480050,363
1023513480085,363
1023513480093,363
1023513480107,363
1023513480115,363
1023513480123,363
1023513500019,10
1023513500019,363
1023513500027,10
1023513500027,363
1023513500035,10
1023513500035,363
1023513500043,10
1023513500043,363
1023513500086,10
1023513500086,363
1023513500094,10
1023513500094,363
1023513500108,10
1023513500108,363
1023513500116,10
1023513500116,363
1023513500159,10
1023513500159,363
1023513500167,10
1023513500167,363
1023513500175,10
1023513500175,363
1023513500183,10
1023513500183,363
1023513510014,552
1023513510022,552
1023513510030,552
1023513510049,552
1023513510073,552
1023513510081,552
1023513510091,552
1023513510111,552
1023513510154,552
1023513510162,552
1023513520011,368
1023513520028,368
1023513520036,368
1023513520044,368
1023513520052,368
1023513520060,368
1023513520079,368
1023513520087,368
1023513530015,365
1023513530015,366
1023513530023,365
1023513530023,366
1023513530031,365
1023513530031,366
1023513530041,365
1023513530041,366
1023513530074,365
1023513530074,366
1023513530082,365
1023513530082,366
1023513530090,365
1023513530090,366
1023513530104,365
1023513530104,366
1023513530112,365
1023513530112,366
1023513540010,421
1023513540029,421
1023513540037,421
1023513540045,421
1023513540053,421
1023513540061,421
1023513540071,421
1023513540088,421
1023513540096,421
1023513540101,421
1023513540118,421
1023513540126,421
1023513540134,421
1023513540142,421
1023513540150,421
1023513540169,421
1023513550016,5
1023513550024,5
1023513550032,5
1023513550040,5
1023513550059,5
1023513560011,331
1023513560011,875
1023513580012,396
1023513580020,396
1023513580039,396
1023513580047,396
1023513580055,396
1023513580063,396
1023513580098,396
1023513580101,396
1023513580111,396
1023513580128,396
1023513580136,396
1023513580144,396
1023513580152,396
1023513580160,396
1023513610019,409
1023513610027,409
1023513610035,409
1023513610043,409
1023513620014,409
1023513620014,1052
1023513650010,55
1023513650029,55
1023513650037,55
1023513650045,55
1023513650061,55
1023513650071,55
1023513650088,55
1023513650096,55
1023513650101,55
1023513660016,133
1023513660024,133
1023513660032,133
1023513660040,133
1023513680017,1100
1023513680017,137
1023513680017,1024
1023513680025,1069
1023513680025,137
1023513680025,1024
1023513680033,1069
1023513680033,137
1023513680033,1024
1023513690012,5
1023513690020,5
1023513690039,5
1023513690055,5
1023513700018,1101
1023513700042,1101
1023513720019,293
1023513720019,1102
1023513740011,293
1023513740011,1102
1023513750031,338
1023513770016,567
1023513770024,567
1023513770032,567
1023513770040,567
1023513770075,567
1023513770083,567
1023513770091,567
1023513770105,567
1023513770131,567
1023513770148,567
1023513770156,567
1023513770164,567
1023513790017,25
1023513790017,328
1023513790025,25
1023513790025,328
1023513790033,25
1023513790033,328
1023513790041,25
1023513790041,328
1023513790051,25
1023513790051,328
1023513790092,25
1023513790092,328
1023513790106,25
1023513790106,328
1023513790114,25
1023513790114,328
1023513790122,25
1023513790122,328
1023513790130,25
1023513790130,328
1023513800012,97
1023513800012,382
1023513800020,97
1023513800020,382
1023513800039,97
1023513800039,382
1023513800047,97
1023513800047,382
1023513800055,97
1023513800055,382
1023513800063,97
1023513800063,382
1023513810018,323
1023513810026,323
1023513810034,323
1023513810042,323
1023513810050,323
1023513810069,323
1023513810077,323
1023513810085,323
1023513810115,323
1023513810123,323
1023513810131,323
1023513810141,323
1023513810158,323
1023513810166,323
1023513810174,323
1023513810182,323
1023513820013,323
1023513820021,323
1023513820031,323
1023513820048,323
1023513820056,323
1023513820064,323
1023513820072,323
1023513820080,323
1023513820110,323
1023513820129,323
1023513820137,323
1023513820145,323
1023513820153,323
1023513820161,323
1023513820171,323
1023513820188,323
1023513840014,567
1023513840022,567
1023513840030,567
1023513840049,567
1023513840073,567
1023513840081,567
1023513840091,567
1023513840103,567
1023513840138,567
1023513840146,567
1023513840154,567
1023513840162,567
1023513850011,97
1023513850011,382
1023513850028,97
1023513850028,382
1023513850036,97
1023513850036,382
1023513850044,97
1023513850044,382
1023513850052,97
1023513850052,382
1023513850060,97
1023513850060,382
1023513860015,530
1023513860023,530
1023513870010,340
1023513870029,340
1023513870037,340
1023513870045,340
1023513880016,418
1023513880016,44
1023513880024,418
1023513880024,44
1023513880032,418
1023513880032,44
1023513880040,418
1023513880040,44
1023513900017,694
1023513900025,694
1023513900033,694
1023513900041,694
1023513900051,694
1023513900068,694
1023513910020,967
1023513910039,967
1023513920018,20
1023513920026,20
1023513920042,20
1023513920050,20
1023513920069,20
1023513920077,20
1023513970015,418
1023513970015,44
1023513970023,418
1023513970023,44
1023513970031,418
1023513970031,44
1023513970041,418
1023513970041,44
1023514010015,1103
1023514010023,1103
1023514010031,1103
1023514010066,1103
1023514010074,1103
1023514020010,1078
1023514020029,1078
1023514020037,1078
1023514020045,1078
1023514020053,1078
1023514020061,1078
1023514020071,1078
1023514020088,1078
1023514020096,1078
1023514020101,1078
1023514020118,1078
1023514020126,1078
1023514020134,1078
1023514020142,1078
1023514020150,1078
1023514030016,97
1023514030024,97
1023514030032,97
1023514030040,97
1023514030067,97
1023514030075,97
1023514030083,97
1023514040011,131
1023514040011,127
1023514040011,132
1023514040038,131
1023514040038,127
1023514040038,132
1023514040046,131
1023514040046,127
1023514040046,132
1024400010014,459
1024400010022,459
1024400010030,459
1024400020011,1104
1024400020028,1104
1024400030015,1105
1024400040053,1106
1024400040177,1106
1024400040193,1106
1024400040215,1106
1024400050024,1107
1024400050032,1107
1024400060011,375
1024400060021,375
1024400060038,375
1024400060046,375
1024400070017,1108
1024400070025,1108
1024400070033,1108
1024400070041,1108
1024400100013,1109
1024400110019,1110
1024400130011,1111
1024400140015,1111
1024400150010,221
1024400150029,221
1024400150037,221
1024400150045,221
1024400150053,221
1024400160016,110
1024400160024,110
1024400160032,110
1024400170011,1112
1024400170021,1112
1024400180017,1113
1024400190012,1114
1024400210013,1115
1026600510025,1116
1026600510025,1117
1026600510025,1118
1026600510025,1119
1029800020018,1120
1029800020034,1120
1029800020042,1120
1029800080071,627
1029800080088,627
1029800080142,627
1029800080150,627
1029800150086,1121
1029800150213,1121
1029800160030,1122
1029800160102,1123
1029800160121,1122
1029800160189,1122
1029800160197,1122
1029800170014,809
1029800170014,1124
1029800170014,1125
1029800170022,809
1029800170022,1124
1029800170022,1125
1029800170109,809
1029800170109,1124
1029800170109,1125
1029800170117,809
1029800170117,1124
1029800170117,1125
1029800180023,120
1029800180023,434
1029800180023,653
1029800180023,125
1029800180023,1003
1029800180023,123
1029800180023,124
1029800180023,26
1029800180041,120
1029800180041,434
1029800180041,653
1029800180041,1003
1029800180041,122
1029800180041,123
1029800180041,124
1029800180041,26
1029800200229,263
1029800200245,263
1029800200253,263
1029800200288,263
1029800200301,263
1029800200318,263
1029800200326,263
1029800230128,1126
1029800230136,1126
1029800260051,809
1029800260051,1127
1029800260061,809
1029800260061,1127
1029800260078,809
1029800260078,1127
1029800260086,809
1029800260086,1127
1029800280095,1128
1029800280133,1128
1029800280141,1128
1029800280151,1128
1029800330041,753
1029800330041,1129
1029800330051,753
1029800330051,1129
1029800340020,1130
1029800340055,1130
1029800400023,1131
1029800400023,1132
1029800400031,1131
1029800400031,1132
1029800410015,1133
1029800420016,1134
1029800420083,1134
1029800420156,1134
1029800420164,1134
1029800440041,515
1029800440051,515
1029800440068,515
1029800440076,515
1029800440084,515
1029800490057,1127
1029800530229,1135
1029800530245,1135
1029800530253,1135
1029800530271,1135
1029800680050,1136
1029800680050,120
1029800680050,125
1029800680050,123
1029800680050,876
1029800720338,259
1029800720338,1137
1029800720346,259
1029800720346,1137
1029800770017,1135
1029800770017,142
1029800770025,1135
1029800770025,142
1029800770068,1135
1029800770068,142
1029800780071,1138
1029800780081,1138
1029800780098,1138
1029800810159,220
1029800810191,220
1029800810213,220
1029800810231,220
1029800810256,220
1029800810272,220
1029800810280,220
1029800890037,506
1029800890047,506
1029800890055,506
1029800900042,1139
1029800940036,1140
1029800940044,1140
1029800960029,1141
1029800960037,1142
1029800960045,1142
1029800960088,1141
1029800960101,1141
1029800960118,1141
1029800960126,1141
1029800970032,1143
1029800970072,1143
1029800970129,1143
1029800970131,1143
1029800970148,1143
1029800970199,1143
1029800970202,1143
1029800970237,1144
1029800970296,1144
1029800970342,1144
1029800970423,1144
1029800970431,1143
1029800970441,1143
1029800970458,1143
1029800970466,1143
1029800980021,1145
1029801010016,248
1029801010024,248
1029801020011,1146
1029801020038,1146
1029801020062,1146
1029801020070,1146
1029801070034,463
1029801070034,465
1029801070045,463
1029801070045,465
1029801100041,1147
1029801100058,1147
1029801150012,624
1029801150039,624
1029801150047,624
1029801150055,624
1029801240010,552
1029801240029,552
1029801240037,552
1029801240046,552
1029801240054,552
1029801240070,225
1029801240127,552
1029801240135,552
1029801240143,225
1029801300010,492
1029801300022,492
1029801320015,1148
1029801320023,1148
1029801320031,1148
1029801330045,1149
1029801330053,1149
1029801340059,210
1029801340083,210
1029801340113,210
1029801340121,210
1029801350070,264
1029801350089,264
1029801380018,1150
1029801380085,1150
1029801380107,1150
1029801380131,1150
1029801380141,1150
1029801430058,1151
1029801430074,253
1029801430082,253
1029801430090,253
1029801430104,253
1029801430112,253
1029801430120,253
1029801430139,253
1029801450032,55
1029801480012,493
1029801480039,493
1029801510035,31
1029801510043,31
1029801570021,1152
1029801570038,1152
1029801600026,1137
1029801600026,1153
1029801600042,1137
1029801600042,1153
1029801600050,1137
1029801600050,1153
1029801640036,621
1029801690033,132
1029801690041,132
1029801690076,132
1029801690084,132
1029801700020,1017
1029801700047,1017
1029801890016,329
1029801930069,267
1029801970036,281
1029801980015,1154
1029801980023,1154
1029801980031,1154
1029801990010,341
1029801990029,341
1029801990037,341
1029801990045,341
1029801990071,341
1029801990088,341
1029801990096,341
1029802000030,339
1029802000057,339
1029802000065,339
1029802000073,339
1029802000081,339
1029802000091,339
1029802000103,339
1029802000111,339
1029802000121,339
